timestamp (seconds since 01/01/1970), system, entity , lat (rad), lon (rad), height (m), x (m), y (m), z (m), phi (rad), theta (rad), psi (rad), u (m/s), v (m/s), w (m/s), vx (m/s), vy (m/s), vz (m/s), p (rad/s), q (rad/s), r (rad/s), depth (m), alt (m)
1652101176.353917, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.624733, -207.704376, 6.644384, 0.138907, -0.018041, 1.850150, 1.518551, -0.200011, 0.010727, -0.238806, 1.512711, 0.012030, -0.033634, -0.014345, 0.005425, 0.506538, -1.000000
1652101176.403953, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.615380, -207.627319, 6.644384, 0.137751, -0.018649, 1.850407, 1.517962, -0.206224, 0.010727, -0.227267, 1.514706, 0.011480, -0.028725, -0.015929, 0.004775, 0.506538, -1.000000
1652101176.453933, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.606003, -207.550186, 6.644384, 0.136592, -0.019501, 1.850551, 1.517373, -0.212438, 0.010727, -0.221389, 1.515814, 0.012148, -0.014869, -0.013611, -0.000434, 0.506538, -1.000000
1652101176.504167, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.595583, -207.475662, 6.638261, 0.136256, -0.019947, 1.850490, 1.513579, -0.216297, 0.006056, -0.215850, 1.516885, 0.007413, -0.003369, -0.012165, -0.000236, 0.500416, -1.000000
1652101176.553917, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.585585, -207.400848, 6.638261, 0.136748, -0.020253, 1.850321, 1.509786, -0.220156, 0.006056, -0.210886, 1.514338, 0.007170, 0.007098, -0.003948, -0.001072, 0.500416, -1.000000
1652101176.603966, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.575548, -207.325684, 6.638261, 0.136203, -0.020297, 1.850231, 1.510834, -0.223476, 0.006056, -0.206018, 1.511777, 0.006754, -0.012965, -0.001937, 0.002204, 0.500416, -1.000000
1652101176.653922, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.565504, -207.250397, 6.638261, 0.136193, -0.020005, 1.850263, 1.511882, -0.226795, 0.006056, -0.203197, 1.513695, 0.005886, 0.011412, 0.006111, 0.001672, 0.500416, -1.000000
1652101176.704173, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.553820, -207.175323, 6.638365, 0.136656, -0.019700, 1.850314, 1.512792, -0.227872, 0.006587, -0.200344, 1.515619, 0.005417, 0.016117, 0.005474, 0.003846, 0.500519, -1.000000
1652101176.753920, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.542790, -207.100906, 6.638365, 0.137410, -0.018958, 1.850493, 1.513702, -0.228949, 0.006587, -0.199862, 1.516756, 0.003993, 0.014635, 0.012229, 0.004865, 0.500519, -1.000000
1652101176.804048, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.531652, -207.025864, 6.638365, 0.137801, -0.018396, 1.850694, 1.510359, -0.224353, 0.006587, -0.199404, 1.517888, 0.002923, 0.014676, 0.011918, 0.006629, 0.500519, -1.000000
1652101176.853936, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.520556, -206.951218, 6.638365, 0.138151, -0.017511, 1.851038, 1.507016, -0.219756, 0.006587, -0.203383, 1.513339, 0.002078, 0.005019, 0.013871, 0.004856, 0.500519, -1.000000
1652101176.904187, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.512114, -206.874924, 6.642441, 0.138500, -0.017028, 1.851269, 1.503947, -0.219095, 0.005713, -0.207307, 1.508790, 0.000983, 0.014441, 0.009663, 0.004877, 0.504596, -1.000000
1652101176.954375, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.502830, -206.799835, 6.642441, 0.139725, -0.016400, 1.851500, 1.500879, -0.218433, 0.005713, -0.207466, 1.505606, -0.000190, 0.024303, 0.009246, 0.000398, 0.504596, -1.000000
1652101177.004067, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.493464, -206.724258, 6.642441, 0.140697, -0.016197, 1.851551, 1.501015, -0.220126, 0.005713, -0.207345, 1.502461, -0.000663, 0.025378, 0.003089, 0.000027, 0.504596, -1.000000
1652101177.053931, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.484113, -206.648834, 6.642441, 0.141881, -0.016121, 1.851526, 1.501151, -0.221818, 0.005713, -0.205767, 1.503061, -0.001272, 0.015124, -0.000803, -0.005287, 0.504596, -1.000000
1652101177.104158, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.470671, -206.571182, 6.638843, 0.142498, -0.016215, 1.851329, 1.504858, -0.218999, 0.003449, -0.204234, 1.503643, -0.003744, 0.017826, -0.004786, -0.004837, 0.500997, -1.000000
1652101177.153933, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.458743, -206.494919, 6.638843, 0.144290, -0.016547, 1.850972, 1.508565, -0.216181, 0.003449, -0.207452, 1.506494, -0.003173, 0.032941, -0.007557, -0.011753, 0.500997, -1.000000
1652101177.204096, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.446777, -206.418304, 6.638843, 0.145397, -0.016955, 1.850443, 1.512411, -0.215604, 0.003449, -0.210389, 1.509386, -0.002328, 0.024905, -0.013383, -0.012141, 0.500997, -1.000000
1652101177.254016, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.434838, -206.341568, 6.638843, 0.147481, -0.017753, 1.849730, 1.516256, -0.215028, 0.003449, -0.210977, 1.513066, -0.001418, 0.040700, -0.016017, -0.016534, 0.500997, -1.000000
1652101177.304165, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.419893, -206.268982, 6.637006, 0.149530, -0.018427, 1.849004, 1.515997, -0.208979, 0.000430, -0.211989, 1.516680, -0.003665, 0.047459, -0.020170, -0.015558, 0.499160, -1.000000
1652101177.353931, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.406121, -206.195480, 6.637006, 0.151792, -0.019480, 1.848044, 1.515738, -0.202931, 0.000430, -0.216280, 1.514972, -0.001640, 0.030584, -0.020866, -0.018236, 0.499160, -1.000000
1652101177.403993, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.392321, -206.121460, 6.637006, 0.152356, -0.020300, 1.847093, 1.515205, -0.192947, 0.000430, -0.220532, 1.513277, 0.000400, 0.008214, -0.025783, -0.018119, 0.499160, -1.000000
1652101177.453973, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.378640, -206.047623, 6.637006, 0.152135, -0.021591, 1.845852, 1.514672, -0.182964, 0.000430, -0.227991, 1.510324, 0.003903, -0.008487, -0.025687, -0.018956, 0.499160, -1.000000
1652101177.504166, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.366722, -205.972488, 6.629424, 0.151204, -0.022477, 1.844727, 1.514497, -0.175545, -0.000817, -0.235800, 1.507340, 0.005683, -0.028262, -0.028015, -0.017038, 0.491578, -1.000000
1652101177.553975, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.354452, -205.898392, 6.629424, 0.149055, -0.023721, 1.843244, 1.514322, -0.168126, -0.000817, -0.240514, 1.505519, 0.009053, -0.039464, -0.025670, -0.019691, 0.491578, -1.000000
1652101177.603929, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.342228, -205.823959, 6.629424, 0.147708, -0.024475, 1.841899, 1.510576, -0.165218, -0.000817, -0.245467, 1.503679, 0.011516, -0.034768, -0.025388, -0.018971, 0.491578, -1.000000
1652101177.653975, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.330102, -205.749390, 6.629424, 0.145943, -0.025264, 1.840260, 1.506830, -0.162310, -0.000817, -0.244728, 1.499690, 0.013333, -0.034186, -0.016801, -0.018923, 0.491578, -1.000000
1652101177.704147, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.319385, -205.673599, 6.633060, 0.144166, -0.025561, 1.838879, 1.503731, -0.161456, 0.001655, -0.244032, 1.495677, 0.016838, -0.048449, -0.013528, -0.017290, 0.495214, -1.000000
1652101177.753985, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.308431, -205.598694, 6.633060, 0.141237, -0.025521, 1.837256, 1.500632, -0.160602, 0.001655, -0.241539, 1.492862, 0.017290, -0.048921, -0.002421, -0.017689, 0.495214, -1.000000
1652101177.803964, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.297574, -205.523697, 6.633060, 0.139791, -0.025168, 1.835916, 1.501637, -0.165220, 0.001655, -0.239513, 1.489978, 0.017032, -0.037141, 0.002807, -0.014713, 0.495214, -1.000000
1652101177.853909, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.286801, -205.448471, 6.633060, 0.138005, -0.024017, 1.834500, 1.502642, -0.169838, 0.001655, -0.233220, 1.492514, 0.014978, -0.028149, 0.017343, -0.013534, 0.495214, -1.000000
1652101177.904521, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.273357, -205.373306, 6.632119, 0.137479, -0.022885, 1.833472, 1.503924, -0.170804, -0.005975, -0.228580, 1.494837, 0.005198, -0.010207, 0.024490, -0.009237, 0.494274, -1.000000
1652101177.954025, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.261054, -205.298904, 6.632119, 0.138377, -0.020623, 1.832637, 1.505206, -0.171771, -0.005975, -0.226769, 1.496519, 0.001541, 0.021772, 0.038107, -0.005958, 0.494274, -1.000000
1652101178.004144, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.248681, -205.223785, 6.632119, 0.139407, -0.018889, 1.832238, 1.506129, -0.170172, -0.005975, -0.225610, 1.498093, -0.001351, 0.027285, 0.041007, -0.000089, 0.494274, -1.000000
1652101178.053942, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.236417, -205.149185, 6.632119, 0.140876, -0.016160, 1.832301, 1.507052, -0.168574, -0.005975, -0.227511, 1.498542, -0.005469, 0.022425, 0.045431, 0.004363, 0.494274, -1.000000
1652101178.104161, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.227210, -205.070099, 6.628641, 0.141229, -0.014500, 1.832709, 1.511643, -0.172409, -0.005524, -0.229835, 1.498925, -0.007343, 0.007221, 0.040972, 0.011282, 0.490795, -1.000000
1652101178.153932, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 2.217011, -204.993103, 6.628641, 0.141277, -0.012337, 1.833789, 1.516233, -0.176244, -0.005524, -0.228979, 1.504083, -0.011095, 0.003360, 0.036596, 0.016030, 0.490795, -1.000000
