timestamp (seconds since 01/01/1970), system, entity , value (m)
1652101079.329261, lauv-thor, 62, 0.553582
1652101079.331007, lauv-thor, 62, 0.553582
1652101079.380974, lauv-thor, 73, 0.636701
1652101079.530556, lauv-thor, 62, 0.561504
1652101079.532115, lauv-thor, 62, 0.561504
1652101079.730501, lauv-thor, 62, 0.562495
1652101079.732188, lauv-thor, 62, 0.562495
1652101079.931720, lauv-thor, 62, 0.574378
1652101079.933374, lauv-thor, 62, 0.574378
1652101080.128880, lauv-thor, 62, 0.562495
1652101080.130649, lauv-thor, 62, 0.562495
1652101080.320622, lauv-thor, 62, 0.561504
1652101080.322251, lauv-thor, 62, 0.561504
1652101080.381871, lauv-thor, 73, 0.646649
1652101080.530643, lauv-thor, 62, 0.561504
1652101080.532236, lauv-thor, 62, 0.561504
1652101080.722052, lauv-thor, 62, 0.569427
1652101080.723706, lauv-thor, 62, 0.569427
1652101080.922100, lauv-thor, 62, 0.574378
1652101080.923880, lauv-thor, 62, 0.574378
1652101081.120384, lauv-thor, 62, 0.576359
1652101081.122103, lauv-thor, 62, 0.576359
1652101081.320402, lauv-thor, 62, 0.572398
1652101081.322734, lauv-thor, 62, 0.572398
1652101081.381368, lauv-thor, 73, 0.656598
1652101081.522693, lauv-thor, 62, 0.576359
1652101081.524214, lauv-thor, 62, 0.576359
1652101081.720326, lauv-thor, 62, 0.588243
1652101081.722088, lauv-thor, 62, 0.588243
1652101081.929203, lauv-thor, 62, 0.590223
1652101081.931108, lauv-thor, 62, 0.590223
1652101082.120779, lauv-thor, 62, 0.603097
1652101082.122431, lauv-thor, 62, 0.603097
1652101082.321261, lauv-thor, 62, 0.604088
1652101082.322808, lauv-thor, 62, 0.604088
1652101082.381227, lauv-thor, 73, 0.686443
1652101082.523143, lauv-thor, 62, 0.609039
1652101082.524835, lauv-thor, 62, 0.609039
1652101082.720637, lauv-thor, 62, 0.608049
1652101082.722371, lauv-thor, 62, 0.608049
1652101082.922028, lauv-thor, 62, 0.601117
1652101082.923569, lauv-thor, 62, 0.601117
1652101083.117436, lauv-thor, 62, 0.602107
1652101083.119195, lauv-thor, 62, 0.602107
1652101083.320782, lauv-thor, 62, 0.604088
1652101083.322423, lauv-thor, 62, 0.604088
1652101083.380109, lauv-thor, 73, 0.666546
1652101083.520836, lauv-thor, 62, 0.597155
1652101083.522398, lauv-thor, 62, 0.597155
1652101083.721134, lauv-thor, 62, 0.589233
1652101083.722812, lauv-thor, 62, 0.589233
1652101083.920299, lauv-thor, 62, 0.593194
1652101083.922108, lauv-thor, 62, 0.593194
1652101084.121897, lauv-thor, 62, 0.580320
1652101084.123679, lauv-thor, 62, 0.580320
1652101084.323239, lauv-thor, 62, 0.579330
1652101084.324957, lauv-thor, 62, 0.579330
1652101084.380301, lauv-thor, 73, 0.646649
1652101084.521240, lauv-thor, 62, 0.573388
1652101084.523115, lauv-thor, 62, 0.573388
1652101084.719983, lauv-thor, 62, 0.580320
1652101084.721569, lauv-thor, 62, 0.580320
1652101084.919353, lauv-thor, 62, 0.593194
1652101084.921249, lauv-thor, 62, 0.593194
1652101085.121141, lauv-thor, 62, 0.588243
1652101085.122845, lauv-thor, 62, 0.588243
1652101085.320626, lauv-thor, 62, 0.586262
1652101085.322363, lauv-thor, 62, 0.586262
1652101085.379243, lauv-thor, 73, 0.666546
1652101085.510223, lauv-thor, 62, 0.593194
1652101085.511976, lauv-thor, 62, 0.593194
1652101085.719351, lauv-thor, 62, 0.595175
1652101085.721093, lauv-thor, 62, 0.595175
1652101085.921221, lauv-thor, 62, 0.599136
1652101085.922889, lauv-thor, 62, 0.599136
1652101086.120830, lauv-thor, 62, 0.593194
1652101086.122476, lauv-thor, 62, 0.593194
1652101086.320633, lauv-thor, 62, 0.591214
1652101086.323825, lauv-thor, 62, 0.591214
1652101086.381208, lauv-thor, 73, 0.646649
1652101086.521327, lauv-thor, 62, 0.586262
1652101086.522973, lauv-thor, 62, 0.586262
1652101086.721476, lauv-thor, 62, 0.583291
1652101086.723269, lauv-thor, 62, 0.583291
1652101086.920434, lauv-thor, 62, 0.593194
1652101086.922335, lauv-thor, 62, 0.593194
1652101087.120860, lauv-thor, 62, 0.572398
1652101087.122455, lauv-thor, 62, 0.572398
1652101087.322093, lauv-thor, 62, 0.566456
1652101087.323835, lauv-thor, 62, 0.566456
1652101087.381745, lauv-thor, 73, 0.616804
1652101087.520791, lauv-thor, 62, 0.564475
1652101087.522433, lauv-thor, 62, 0.564475
1652101087.720199, lauv-thor, 62, 0.568437
1652101087.721792, lauv-thor, 62, 0.568437
1652101087.919260, lauv-thor, 62, 0.579330
1652101087.921201, lauv-thor, 62, 0.579330
1652101088.121557, lauv-thor, 62, 0.568437
1652101088.123278, lauv-thor, 62, 0.568437
1652101088.318618, lauv-thor, 62, 0.576359
1652101088.320333, lauv-thor, 62, 0.576359
1652101088.381903, lauv-thor, 73, 0.646649
1652101088.521704, lauv-thor, 62, 0.577349
1652101088.523494, lauv-thor, 62, 0.577349
1652101088.721935, lauv-thor, 62, 0.583291
1652101088.723642, lauv-thor, 62, 0.583291
1652101088.919692, lauv-thor, 62, 0.591214
1652101088.921423, lauv-thor, 62, 0.591214
1652101089.121700, lauv-thor, 62, 0.594184
1652101089.123377, lauv-thor, 62, 0.594184
1652101089.320348, lauv-thor, 62, 0.595175
1652101089.322031, lauv-thor, 62, 0.595175
1652101089.381297, lauv-thor, 73, 0.656598
1652101089.520467, lauv-thor, 62, 0.592204
1652101089.522142, lauv-thor, 62, 0.592204
1652101089.718970, lauv-thor, 62, 0.590223
1652101089.720537, lauv-thor, 62, 0.590223
1652101089.912474, lauv-thor, 62, 0.600126
1652101089.914477, lauv-thor, 62, 0.600126
1652101090.113436, lauv-thor, 62, 0.596165
1652101090.115113, lauv-thor, 62, 0.596165
1652101090.311432, lauv-thor, 62, 0.609039
1652101090.313240, lauv-thor, 62, 0.609039
1652101090.380797, lauv-thor, 73, 0.676495
1652101090.512617, lauv-thor, 62, 0.600126
1652101090.514331, lauv-thor, 62, 0.600126
1652101090.718157, lauv-thor, 62, 0.606068
1652101090.719733, lauv-thor, 62, 0.606068
1652101090.909283, lauv-thor, 62, 0.607058
1652101090.911196, lauv-thor, 62, 0.607058
1652101091.112779, lauv-thor, 62, 0.605078
1652101091.114532, lauv-thor, 62, 0.605078
1652101091.313234, lauv-thor, 62, 0.606068
1652101091.314843, lauv-thor, 62, 0.606068
1652101091.380430, lauv-thor, 73, 0.676495
1652101091.510664, lauv-thor, 62, 0.613991
1652101091.512560, lauv-thor, 62, 0.613991
1652101091.710433, lauv-thor, 62, 0.604088
1652101091.712048, lauv-thor, 62, 0.604088
1652101091.909649, lauv-thor, 62, 0.612010
1652101091.911425, lauv-thor, 62, 0.612010
1652101092.111764, lauv-thor, 62, 0.606068
1652101092.113323, lauv-thor, 62, 0.606068
1652101092.310047, lauv-thor, 62, 0.597155
1652101092.311772, lauv-thor, 62, 0.597155
1652101092.380232, lauv-thor, 73, 0.646649
1652101092.519379, lauv-thor, 62, 0.590223
1652101092.519934, lauv-thor, 62, 0.590223
1652101092.710162, lauv-thor, 62, 0.585272
1652101092.711788, lauv-thor, 62, 0.585272
1652101092.911893, lauv-thor, 62, 0.582301
1652101092.913670, lauv-thor, 62, 0.582301
1652101093.112753, lauv-thor, 62, 0.574378
1652101093.114519, lauv-thor, 62, 0.574378
1652101093.312387, lauv-thor, 62, 0.577349
1652101093.314170, lauv-thor, 62, 0.577349
1652101093.380800, lauv-thor, 73, 0.636701
1652101093.508918, lauv-thor, 62, 0.563485
1652101093.510744, lauv-thor, 62, 0.563485
1652101093.712832, lauv-thor, 62, 0.570417
1652101093.714633, lauv-thor, 62, 0.570417
1652101093.910760, lauv-thor, 62, 0.577349
1652101093.912315, lauv-thor, 62, 0.577349
1652101094.111391, lauv-thor, 62, 0.564475
1652101094.112945, lauv-thor, 62, 0.564475
1652101094.311957, lauv-thor, 62, 0.562495
1652101094.313683, lauv-thor, 62, 0.562495
1652101094.379931, lauv-thor, 73, 0.626752
1652101094.512073, lauv-thor, 62, 0.566456
1652101094.513509, lauv-thor, 62, 0.566456
1652101094.712739, lauv-thor, 62, 0.563485
1652101094.714410, lauv-thor, 62, 0.563485
1652101094.910719, lauv-thor, 62, 0.571407
1652101094.912466, lauv-thor, 62, 0.571407
1652101095.111402, lauv-thor, 62, 0.569427
1652101095.114869, lauv-thor, 62, 0.569427
1652101095.309208, lauv-thor, 62, 0.568437
1652101095.310768, lauv-thor, 62, 0.568437
1652101095.379892, lauv-thor, 73, 0.626752
1652101095.510803, lauv-thor, 62, 0.568437
1652101095.512531, lauv-thor, 62, 0.568437
1652101095.712724, lauv-thor, 62, 0.570417
1652101095.714388, lauv-thor, 62, 0.570417
1652101095.912353, lauv-thor, 62, 0.573388
1652101095.914092, lauv-thor, 62, 0.573388
1652101096.112144, lauv-thor, 62, 0.580320
1652101096.113739, lauv-thor, 62, 0.580320
1652101096.309759, lauv-thor, 62, 0.579330
1652101096.311361, lauv-thor, 62, 0.579330
1652101096.379989, lauv-thor, 73, 0.656598
1652101096.509372, lauv-thor, 62, 0.589233
1652101096.510919, lauv-thor, 62, 0.589233
1652101096.710678, lauv-thor, 62, 0.586262
1652101096.712474, lauv-thor, 62, 0.586262
1652101096.908929, lauv-thor, 62, 0.591214
1652101096.910749, lauv-thor, 62, 0.591214
1652101097.112787, lauv-thor, 62, 0.594184
1652101097.114366, lauv-thor, 62, 0.594184
1652101097.311808, lauv-thor, 62, 0.592204
1652101097.313532, lauv-thor, 62, 0.592204
1652101097.380057, lauv-thor, 73, 0.656598
1652101097.511110, lauv-thor, 62, 0.594184
1652101097.512941, lauv-thor, 62, 0.594184
1652101097.711952, lauv-thor, 62, 0.592204
1652101097.713720, lauv-thor, 62, 0.592204
1652101097.910097, lauv-thor, 62, 0.609039
1652101097.911783, lauv-thor, 62, 0.609039
1652101098.110849, lauv-thor, 62, 0.585272
1652101098.112984, lauv-thor, 62, 0.585272
1652101098.312871, lauv-thor, 62, 0.586262
1652101098.314631, lauv-thor, 62, 0.586262
1652101098.380361, lauv-thor, 73, 0.646649
1652101098.510859, lauv-thor, 62, 0.588243
1652101098.513113, lauv-thor, 62, 0.588243
1652101098.711034, lauv-thor, 62, 0.591214
1652101098.713675, lauv-thor, 62, 0.591214
1652101098.913707, lauv-thor, 62, 0.603097
1652101098.915368, lauv-thor, 62, 0.603097
1652101099.111670, lauv-thor, 62, 0.594184
1652101099.113245, lauv-thor, 62, 0.594184
1652101099.311680, lauv-thor, 62, 0.593194
1652101099.313376, lauv-thor, 62, 0.593194
1652101099.380169, lauv-thor, 73, 0.656598
1652101099.500875, lauv-thor, 62, 0.590223
1652101099.502501, lauv-thor, 62, 0.590223
1652101099.713436, lauv-thor, 62, 0.591214
1652101099.715432, lauv-thor, 62, 0.591214
1652101099.910976, lauv-thor, 62, 0.588243
1652101099.913196, lauv-thor, 62, 0.588243
1652101100.102460, lauv-thor, 62, 0.594184
1652101100.104146, lauv-thor, 62, 0.594184
1652101100.300976, lauv-thor, 62, 0.596165
1652101100.302738, lauv-thor, 62, 0.596165
1652101100.380485, lauv-thor, 73, 0.656598
1652101100.501051, lauv-thor, 62, 0.599136
1652101100.502878, lauv-thor, 62, 0.599136
1652101100.701189, lauv-thor, 62, 0.589233
1652101100.703008, lauv-thor, 62, 0.589233
1652101100.911756, lauv-thor, 62, 0.604088
1652101100.913637, lauv-thor, 62, 0.604088
1652101101.112108, lauv-thor, 62, 0.588243
1652101101.113951, lauv-thor, 62, 0.588243
1652101101.310818, lauv-thor, 62, 0.591214
1652101101.312396, lauv-thor, 62, 0.591214
1652101101.379853, lauv-thor, 73, 0.656598
1652101101.510813, lauv-thor, 62, 0.595175
1652101101.512512, lauv-thor, 62, 0.595175
1652101101.710624, lauv-thor, 62, 0.594184
1652101101.712296, lauv-thor, 62, 0.594184
1652101101.912838, lauv-thor, 62, 0.601117
1652101101.914493, lauv-thor, 62, 0.601117
1652101102.100776, lauv-thor, 62, 0.583291
1652101102.102401, lauv-thor, 62, 0.583291
1652101102.311454, lauv-thor, 62, 0.580320
1652101102.313112, lauv-thor, 62, 0.580320
1652101102.379502, lauv-thor, 73, 0.636701
1652101102.509642, lauv-thor, 62, 0.576359
1652101102.511405, lauv-thor, 62, 0.576359
1652101102.701101, lauv-thor, 62, 0.580320
1652101102.702828, lauv-thor, 62, 0.580320
1652101102.902065, lauv-thor, 62, 0.592204
1652101102.903843, lauv-thor, 62, 0.592204
1652101103.101245, lauv-thor, 62, 0.578340
1652101103.102998, lauv-thor, 62, 0.578340
1652101103.302152, lauv-thor, 62, 0.582301
1652101103.303979, lauv-thor, 62, 0.582301
1652101103.379828, lauv-thor, 73, 0.646649
1652101103.510960, lauv-thor, 62, 0.579330
1652101103.512675, lauv-thor, 62, 0.579330
1652101103.710254, lauv-thor, 62, 0.577349
1652101103.711788, lauv-thor, 62, 0.577349
1652101103.912264, lauv-thor, 62, 0.587252
1652101103.914237, lauv-thor, 62, 0.587252
1652101104.102185, lauv-thor, 62, 0.578340
1652101104.103796, lauv-thor, 62, 0.578340
1652101104.302276, lauv-thor, 62, 0.573388
1652101104.304118, lauv-thor, 62, 0.573388
1652101104.379275, lauv-thor, 73, 0.626752
1652101104.501623, lauv-thor, 62, 0.567446
1652101104.503255, lauv-thor, 62, 0.567446
1652101104.700535, lauv-thor, 62, 0.565466
1652101104.702107, lauv-thor, 62, 0.565466
1652101104.901793, lauv-thor, 62, 0.557543
1652101104.906047, lauv-thor, 62, 0.557543
1652101105.101151, lauv-thor, 62, 0.558533
1652101105.103120, lauv-thor, 62, 0.558533
1652101105.300991, lauv-thor, 62, 0.563485
1652101105.302569, lauv-thor, 62, 0.563485
1652101105.379199, lauv-thor, 73, 0.616804
1652101105.501090, lauv-thor, 62, 0.559524
1652101105.502724, lauv-thor, 62, 0.559524
1652101105.709844, lauv-thor, 62, 0.559524
1652101105.711734, lauv-thor, 62, 0.559524
1652101105.902542, lauv-thor, 62, 0.570417
1652101105.904145, lauv-thor, 62, 0.570417
1652101106.101134, lauv-thor, 62, 0.570417
1652101106.102877, lauv-thor, 62, 0.570417
1652101106.301933, lauv-thor, 62, 0.570417
1652101106.303683, lauv-thor, 62, 0.570417
1652101106.379152, lauv-thor, 73, 0.646649
1652101106.509362, lauv-thor, 62, 0.579330
1652101106.509876, lauv-thor, 62, 0.579330
1652101106.700850, lauv-thor, 62, 0.586262
1652101106.702633, lauv-thor, 62, 0.586262
1652101106.900569, lauv-thor, 62, 0.594184
1652101106.902231, lauv-thor, 62, 0.594184
1652101107.100982, lauv-thor, 62, 0.596165
1652101107.102740, lauv-thor, 62, 0.596165
1652101107.300835, lauv-thor, 62, 0.592204
1652101107.302584, lauv-thor, 62, 0.592204
1652101107.379056, lauv-thor, 73, 0.646649
1652101107.501280, lauv-thor, 62, 0.600126
1652101107.503145, lauv-thor, 62, 0.600126
1652101107.700275, lauv-thor, 62, 0.601117
1652101107.702103, lauv-thor, 62, 0.601117
1652101107.901762, lauv-thor, 62, 0.600126
1652101107.903314, lauv-thor, 62, 0.600126
1652101108.101206, lauv-thor, 62, 0.594184
1652101108.103108, lauv-thor, 62, 0.594184
1652101108.300226, lauv-thor, 62, 0.591214
1652101108.301929, lauv-thor, 62, 0.591214
1652101108.378966, lauv-thor, 73, 0.656598
1652101108.500531, lauv-thor, 62, 0.588243
1652101108.502260, lauv-thor, 62, 0.588243
1652101108.701396, lauv-thor, 62, 0.586262
1652101108.704692, lauv-thor, 62, 0.586262
1652101108.901213, lauv-thor, 62, 0.600126
1652101108.903007, lauv-thor, 62, 0.600126
1652101109.101666, lauv-thor, 62, 0.589233
1652101109.103300, lauv-thor, 62, 0.589233
1652101109.300310, lauv-thor, 62, 0.591214
1652101109.301982, lauv-thor, 62, 0.591214
1652101109.378736, lauv-thor, 73, 0.656598
1652101109.502451, lauv-thor, 62, 0.589233
1652101109.504305, lauv-thor, 62, 0.589233
1652101109.700035, lauv-thor, 62, 0.587252
1652101109.701719, lauv-thor, 62, 0.587252
1652101109.892124, lauv-thor, 62, 0.591214
1652101109.893999, lauv-thor, 62, 0.591214
1652101110.092039, lauv-thor, 62, 0.591214
1652101110.093993, lauv-thor, 62, 0.591214
1652101110.292650, lauv-thor, 62, 0.591214
1652101110.294322, lauv-thor, 62, 0.591214
1652101110.378718, lauv-thor, 73, 0.666546
1652101110.499811, lauv-thor, 62, 0.583291
1652101110.501499, lauv-thor, 62, 0.583291
1652101110.701065, lauv-thor, 62, 0.598146
1652101110.702820, lauv-thor, 62, 0.598146
1652101110.900726, lauv-thor, 62, 0.598146
1652101110.902450, lauv-thor, 62, 0.598146
1652101111.101391, lauv-thor, 62, 0.587252
1652101111.103039, lauv-thor, 62, 0.587252
1652101111.291795, lauv-thor, 62, 0.585272
1652101111.293496, lauv-thor, 62, 0.585272
1652101111.380942, lauv-thor, 73, 0.646649
1652101111.500195, lauv-thor, 62, 0.589233
1652101111.501573, lauv-thor, 62, 0.589233
1652101111.700079, lauv-thor, 62, 0.589233
1652101111.701823, lauv-thor, 62, 0.589233
1652101111.900497, lauv-thor, 62, 0.600126
1652101111.902218, lauv-thor, 62, 0.600126
1652101112.099559, lauv-thor, 62, 0.577349
1652101112.101317, lauv-thor, 62, 0.577349
1652101112.292166, lauv-thor, 62, 0.583291
1652101112.294098, lauv-thor, 62, 0.583291
1652101112.377316, lauv-thor, 73, 0.636701
1652101112.491760, lauv-thor, 62, 0.577349
1652101112.493378, lauv-thor, 62, 0.577349
1652101112.692300, lauv-thor, 62, 0.577349
1652101112.693969, lauv-thor, 62, 0.577349
1652101112.899822, lauv-thor, 62, 0.592204
1652101112.901510, lauv-thor, 62, 0.592204
1652101113.092312, lauv-thor, 62, 0.588243
1652101113.094097, lauv-thor, 62, 0.588243
1652101113.291923, lauv-thor, 62, 0.586262
1652101113.293487, lauv-thor, 62, 0.586262
1652101113.379005, lauv-thor, 73, 0.646649
1652101113.492108, lauv-thor, 62, 0.588243
1652101113.493806, lauv-thor, 62, 0.588243
1652101113.691832, lauv-thor, 62, 0.578340
1652101113.693514, lauv-thor, 62, 0.578340
1652101113.892143, lauv-thor, 62, 0.587252
1652101113.893827, lauv-thor, 62, 0.587252
1652101114.091916, lauv-thor, 62, 0.587252
1652101114.093671, lauv-thor, 62, 0.587252
1652101114.292238, lauv-thor, 62, 0.592204
1652101114.294021, lauv-thor, 62, 0.592204
1652101114.377274, lauv-thor, 73, 0.656598
1652101114.491757, lauv-thor, 62, 0.593194
1652101114.493420, lauv-thor, 62, 0.593194
1652101114.692190, lauv-thor, 62, 0.588243
1652101114.693992, lauv-thor, 62, 0.588243
1652101114.891774, lauv-thor, 62, 0.599136
1652101114.893521, lauv-thor, 62, 0.599136
1652101115.092378, lauv-thor, 62, 0.591214
1652101115.094177, lauv-thor, 62, 0.591214
1652101115.291927, lauv-thor, 62, 0.593194
1652101115.293577, lauv-thor, 62, 0.593194
1652101115.378192, lauv-thor, 73, 0.646649
1652101115.492203, lauv-thor, 62, 0.589233
1652101115.494109, lauv-thor, 62, 0.589233
1652101115.691781, lauv-thor, 62, 0.584281
1652101115.693503, lauv-thor, 62, 0.584281
1652101115.892624, lauv-thor, 62, 0.594184
1652101115.894372, lauv-thor, 62, 0.594184
1652101116.092008, lauv-thor, 62, 0.581311
1652101116.093725, lauv-thor, 62, 0.581311
1652101116.292431, lauv-thor, 62, 0.579330
1652101116.294202, lauv-thor, 62, 0.579330
1652101116.378730, lauv-thor, 73, 0.646649
1652101116.491730, lauv-thor, 62, 0.584281
1652101116.493509, lauv-thor, 62, 0.584281
1652101116.692217, lauv-thor, 62, 0.577349
1652101116.694104, lauv-thor, 62, 0.577349
1652101116.891819, lauv-thor, 62, 0.588243
1652101116.893643, lauv-thor, 62, 0.588243
1652101117.092038, lauv-thor, 62, 0.579330
1652101117.093740, lauv-thor, 62, 0.579330
1652101117.291667, lauv-thor, 62, 0.578340
1652101117.293161, lauv-thor, 62, 0.578340
1652101117.378440, lauv-thor, 73, 0.636701
1652101117.492320, lauv-thor, 62, 0.577349
1652101117.493937, lauv-thor, 62, 0.577349
1652101117.691694, lauv-thor, 62, 0.570417
1652101117.693419, lauv-thor, 62, 0.570417
1652101117.892215, lauv-thor, 62, 0.568437
1652101117.893816, lauv-thor, 62, 0.568437
1652101118.092156, lauv-thor, 62, 0.579330
1652101118.093815, lauv-thor, 62, 0.579330
1652101118.292100, lauv-thor, 62, 0.576359
1652101118.293723, lauv-thor, 62, 0.576359
1652101118.379247, lauv-thor, 73, 0.636701
1652101118.491778, lauv-thor, 62, 0.576359
1652101118.493726, lauv-thor, 62, 0.576359
1652101118.692696, lauv-thor, 62, 0.572398
1652101118.694533, lauv-thor, 62, 0.572398
1652101118.891670, lauv-thor, 62, 0.580320
1652101118.893406, lauv-thor, 62, 0.580320
1652101119.092358, lauv-thor, 62, 0.577349
1652101119.093962, lauv-thor, 62, 0.577349
1652101119.291784, lauv-thor, 62, 0.581311
1652101119.293651, lauv-thor, 62, 0.581311
1652101119.379406, lauv-thor, 73, 0.646649
1652101119.492221, lauv-thor, 62, 0.586262
1652101119.493819, lauv-thor, 62, 0.586262
1652101119.691728, lauv-thor, 62, 0.590223
